ep_m1_public_data.fid--6d42ff34_183da88450c_52f4,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Pomacentridae,Chromis margaritifer,Chromis margaritifer,2.5,1,0.3414,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52f5,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Pomacentridae,Chromis margaritifer,Chromis margaritifer,5,11,28.3407,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52f6,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Pomacentridae,Dascyllus reticulatus,Dascyllus reticulatus,5,1,6.3971,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52f7,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Pomacentridae,Plectroglyphidodon lacrymatus,Plectroglyphidodon lacrymatus,7.5,12,240.0831,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52f8,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Pomacentridae,Plectroglyphidodon lacrymatus,Plectroglyphidodon lacrymatus,10,17,725.8434,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52f9,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Pomacentridae,Stegastes nigricans,Stegastes nigricans,7.5,1,19.3738,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52fa,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Scaridae,Chlorurus sordidus,Chlorurus sordidus,7.5,1,16.5483,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52fb,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Scaridae,Chlorurus sordidus,Chlorurus sordidus,15,1,129.5718,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52fc,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Scaridae,Chlorurus sordidus,Chlorurus sordidus,20,4,1115.1826,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52fd,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Scaridae,Scarus niger,Scarus niger,7.5,1,8.7908,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52fe,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Zanclidae,Zanclus cornutus,Zanclus cornutus,12.5,2,270.2557,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_5328,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,2,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon citrinellus,Chaetodon citrinellus,7.5,2,35.7378,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_5329,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,2,Chordata,Actinopterygii,Perciformes,Pomacentridae,Stegastes nigricans,Stegastes nigricans,5,2,11.0873,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_532a,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,2,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Canthigaster papua,Canthigaster papua,5,2,,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_532b,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Acanthuridae,Ctenochaetus striatus,Ctenochaetus striatus,12.5,20,1241.3015,POINT (-149.5800018310547 -17.540000915527344)
